name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Усть-Каменогорск, Қазақстан",2017-12-01,-4,-18,-13.1,-4,-21.1,-13.5,-14.8,87.1,0,0,0,,0,14,12.2,7.2,40.1,1030.6,70.5,3.9,42.4,3.7,2,,2017-12-01T08:05:59,2017-12-01T16:30:46,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36197099999,UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-02,-8.9,-18,-13.7,-8.9,-21.1,-14.8,-15,89.8,0,0,0,,0,14,11.9,7.2,41.4,1034.6,70.3,1.1,50.6,4.3,2,,2017-12-02T08:07:18,2017-12-02T16:30:14,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36197099999,UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-03,-7,-18,-11.2,-7,-21.5,-13.7,-12.3,91.3,0,0,0,,0,14,13.3,14.4,79.4,1040.3,72.2,4.3,41.6,3.6,2,,2017-12-03T08:08:35,2017-12-03T16:29:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36197099999,UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-04,-8,-18,-11.7,-9,-18,-13.2,-13.1,89.5,0,0,0,,0,14,14,7.2,113.1,1040.8,94,3.5,48.2,4.2,2,,2017-12-04T08:09:50,2017-12-04T16:29:18,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"36197099999,UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-05,-10,-20,-14.8,-11,-25.8,-17.8,-16.5,86.4,0,0,0,,0,13.5,15.8,14.1,58.4,1035,56.9,6.5,51.8,4.5,3,,2017-12-05T08:11:04,2017-12-05T16:28:55,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"36197099999,UASK,36208099999,remote,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-06,-10,-21,-16.3,-10.9,-21.1,-16.8,-18,86.4,0,0,0,,0,14,10.8,7.2,24.8,1034.2,58,3.6,53.5,4.7,3,,2017-12-06T08:12:15,2017-12-06T16:28:35,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"36197099999,UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-07,-10,-21,-17.6,-10,-25.8,-18.1,-19.2,87.4,0,0,0,,0,14,11.5,7.2,44.7,1036.6,63.3,1.5,56,4.9,3,,2017-12-07T08:13:24,2017-12-07T16:28:18,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"36197099999,UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-08,-10.9,-22,-18.4,-10.9,-22.3,-18.8,-20.1,86.5,0,0,0,,0,14,13,7.2,29.9,1029.7,59.5,1.3,54.7,4.9,3,,2017-12-08T08:14:32,2017-12-08T16:28:04,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"36197099999,UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-09,-8,-21,-14.1,-9,-24.6,-15,-15.7,88,0,0,0,,0,14,16.9,7.2,91.6,1021.9,83.2,2.3,53.2,4.7,3,,2017-12-09T08:15:36,2017-12-09T16:27:53,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UASK,36208099999,35067599999"
"Усть-Каменогорск, Қазақстан",2017-12-10,0,-15,-7.3,-1,-18.8,-10.2,-9.6,83.9,1.4,100,12.5,"rain,snow",0,14,61.2,42.8,199.7,1026.4,68.5,7.3,25.2,2.2,2,,2017-12-10T08:16:39,2017-12-10T16:27:46,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"UASK,36208099999,35067599999"
