name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Астана, Қазақстан",2017-12-01,-3,-7,-5,-5.9,-14.3,-10.7,-6.7,88.2,0,0,0,,0,1,27.4,21.6,52.8,1029.4,93.3,10,39.9,3.5,2,,2017-12-01T08:55:50,2017-12-01T17:10:27,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"35188099999,UACC"
"Астана, Қазақстан",2017-12-02,-7.9,-15,-10.5,-13.4,-22.7,-17.9,-12.5,85.2,0,0,0,,0,1,32,25.2,57.3,1035.3,57.7,9.9,38.4,3.4,2,,2017-12-02T08:57:12,2017-12-02T17:09:52,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-03,-5.3,-17,-12.7,-6,-25.2,-16.9,-15.8,78.5,0,0,0,,0,0.9,19.8,14.4,65.4,1040.3,10.6,8.9,46.3,4.1,2,,2017-12-03T08:58:32,2017-12-03T17:09:20,0.5,Clear,Clear conditions throughout the day.,clear-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-04,-7.7,-16,-11.2,-12.8,-22.7,-17.6,-12.3,92,0,0,0,,0,0.9,32.8,21.6,211,1040.2,69.4,6.7,31.9,2.6,2,,2017-12-04T08:59:50,2017-12-04T17:08:51,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-05,-7.5,-17,-11.5,-12.9,-23.9,-18.3,-12.9,89.1,0.4,100,8.33,snow,0,0.9,35.6,21.6,222,1035.1,72.6,9.7,32,2.8,2,,2017-12-05T09:01:06,2017-12-05T17:08:25,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35188099999,UACC,remote"
"Астана, Қазақстан",2017-12-06,-3.9,-9,-7.1,-7.7,-15.6,-12.5,-8.7,88.5,0,0,0,,0,0.8,19.8,21.6,244.7,1032.9,75.3,10,27.8,2.4,1,,2017-12-06T09:02:20,2017-12-06T17:08:02,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-07,-6.4,-15,-11.6,-10,-22.7,-17.1,-13.1,88.8,0,0,0,,0,0.9,19.8,14.4,151.3,1031.9,36.4,10,45.2,3.9,2,,2017-12-07T09:03:32,2017-12-07T17:07:43,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-08,-2.9,-16,-9.4,-8.2,-22.7,-15.4,-12.6,77.9,0,0,0,snow,1,1,37.1,28.8,116.9,1021.6,64.4,9.7,35.1,3.1,2,,2017-12-08T09:04:41,2017-12-08T17:07:27,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-09,-1,-6,-2.9,-6.9,-12.4,-9.3,-5.7,81.7,0,0,0,snow,0.1,1.1,57.6,46.8,186.4,1010.9,82.5,9.1,14.3,1.1,1,,2017-12-09T09:05:48,2017-12-09T17:07:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-10,-3,-10,-6.8,-5.9,-20.3,-14.6,-7.8,92.6,6.5,100,8.33,snow,1.4,6.7,54,46.8,214.2,1014.3,78.8,3.9,30.9,2.8,2,,2017-12-10T09:06:53,2017-12-10T17:07:05,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35188099999,UACC"
"Астана, Қазақстан",2017-12-11,-8.7,-14,-11.3,-16.2,-23.9,-19.4,-12.6,90.2,3,100,8.33,snow,1.1,8.2,39.2,28.8,244.5,1021.6,78.9,5.9,26.2,2.3,1,,2017-12-11T09:07:55,2017-12-11T17:06:59,0.76,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35188099999,UACC"
"Астана, Қазақстан",2017-12-12,-13.2,-25,-18,-14.7,-33.5,-24,-19.6,86.9,2.9,100,8.33,snow,0,9.6,23,18,259.7,1032,66.2,6.7,37.2,3.3,2,,2017-12-12T09:08:54,2017-12-12T17:06:56,0.79,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35188099999,UACC"
"Астана, Қазақстан",2017-12-13,-18,-28,-23.3,-19,-36.2,-27.9,-25.9,79.8,0,0,0,snow,10,10.2,20.9,14.4,79.6,1042.2,49.5,5.8,39.6,3.4,2,,2017-12-13T09:09:51,2017-12-13T17:06:57,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-14,-11.1,-27,-21.2,-15.4,-37.5,-29,-23.4,82.3,0,0,0,,0,9.6,15.1,14.4,81.4,1044.2,0.6,7.7,49,4.3,2,,2017-12-14T09:10:45,2017-12-14T17:07:01,0.86,Clear,Clear conditions throughout the day.,clear-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-15,-11,-24,-18.5,-15.3,-33.8,-25.3,-20.7,82.7,0,0,0,,0,8.1,16.6,18,80.6,1043.6,2.5,9,50.5,4.4,3,,2017-12-15T09:11:36,2017-12-15T17:07:08,0.9,Clear,Clear conditions throughout the day.,clear-day,"35188099999,UACC"
"Астана, Қазақстан",2017-12-16,-10.2,-24,-18.2,-14.3,-32.5,-25.6,-21.5,76.1,0,0,0,,0,7.8,17.3,21.6,64.6,1041.8,1.3,7.5,50.6,4.4,3,,2017-12-16T09:12:24,2017-12-16T17:07:19,0.93,Clear,Clear conditions throughout the day.,clear-day,"35188099999,UACC"
